,Alcam,Ank1,Ankrd55,B3galt1,Cdh9,Chodl,Cux2,Dlx1,Elfn1,Fam19a2,Fezf2,Foxp2,Gad2,Galnt14,Grin3a,Grm5,Kcnip4,Kcnk2,Kcnmb2,Ldb2,Lhx6,Lingo2,Mef2c,Mpped1,Npas1,Nr2f2,Nts,Parm1,Pcdh8,Pde1a,Prox1,Pvalb,Rorb,Satb2,Sema3e,Sez6,Slc32a1,Sv2c,Syndig1,Thsd7a,Tnni3k,Unc13c,x_um,y_um,z_um
261,6,13,1,7,3,0,1,2,0,1,1,1,43,2,0,11,5,6,1,3,7,1,27,24,0,1,0,4,0,13,0,83,1,5,5,2,36,0,2,0,0,0,8640.737285,7537.039295999999,54.226341000000005
262,1,3,1,5,0,0,6,0,0,0,4,2,1,5,1,7,3,7,0,1,0,0,31,9,0,6,0,1,2,14,0,4,0,6,5,17,2,0,2,0,1,0,8709.161267,6741.092904000001,48.172289
263,8,2,0,7,1,0,9,0,1,0,1,0,1,12,1,9,3,2,0,0,0,1,46,4,0,1,0,2,8,10,0,0,0,17,1,3,0,2,4,1,0,2,8739.731616,6453.841307,54.916165
264,2,1,0,3,0,0,0,0,2,1,1,0,3,0,2,9,1,4,0,1,0,3,18,9,0,0,0,0,0,10,0,2,2,11,3,6,2,0,4,0,0,0,9225.406084999999,7997.165870000001,58.173657999999996
265,8,14,0,4,1,0,2,2,0,1,0,1,13,0,0,9,0,7,0,1,1,0,18,15,0,1,0,11,1,7,0,79,3,4,5,4,24,0,1,1,1,0,8712.854108,7092.410119,39.244143
266,5,2,0,2,1,0,0,0,0,0,0,1,0,2,0,3,1,2,0,0,0,1,23,7,0,0,0,1,1,5,0,0,0,8,10,13,0,0,0,0,0,0,7777.614731999999,6839.150409999999,25.592448
267,3,9,0,2,0,0,3,0,0,3,0,0,2,0,2,1,0,2,4,1,0,0,2,2,0,0,0,4,0,0,0,51,0,2,0,1,9,0,1,0,0,0,7700.475270999999,6212.655728,42.021478
268,4,1,0,1,0,0,0,2,3,1,0,0,1,1,1,2,3,1,0,1,0,0,11,9,0,0,1,0,0,7,0,0,0,4,4,5,2,0,0,1,0,0,7453.144658,6749.173124,42.641116
269,2,3,0,5,1,0,1,0,2,1,0,0,1,3,1,7,0,2,0,0,0,1,17,10,0,2,0,3,0,9,1,7,0,5,6,4,2,0,4,0,0,2,7406.4766,7292.043788,36.779971999999994
270,7,1,0,5,0,0,0,1,0,0,0,0,2,7,0,9,3,3,0,7,0,0,25,18,0,0,0,1,0,10,2,3,1,17,7,6,2,0,7,0,1,0,7344.2498590000005,7700.276422,46.978593
271,5,5,0,4,0,0,2,1,5,0,3,0,1,1,4,17,2,1,0,5,0,0,41,24,0,0,0,5,1,17,0,7,0,14,26,20,2,0,4,0,0,0,7068.345731,7163.463865000001,40.717019
272,3,6,1,2,0,0,0,2,2,3,3,1,10,0,4,3,0,4,0,1,1,2,21,10,1,0,0,1,0,17,0,1,5,5,2,2,3,0,3,0,0,1,6940.058934000001,7634.125088,56.380314
273,3,0,1,3,0,0,0,0,0,2,3,1,0,0,1,4,1,7,0,6,0,1,26,28,1,0,0,1,0,26,1,7,3,10,1,12,2,0,2,0,0,0,6648.222017,7802.574862,34.866431
274,2,4,2,6,1,0,1,1,1,1,0,0,0,5,1,7,3,2,0,5,0,1,47,14,0,0,0,2,0,8,1,7,0,11,12,10,1,0,2,1,0,1,6210.944786,7738.857845999999,36.382897
275,0,6,0,4,1,0,0,2,1,0,2,2,8,0,3,7,1,4,2,4,2,0,13,26,0,0,0,1,0,22,0,12,0,7,5,13,14,1,2,0,1,0,7733.800722,7258.084502,46.41949
276,1,3,0,9,0,0,2,1,4,0,1,6,11,7,2,1,2,10,1,1,1,2,28,14,1,1,0,2,0,16,0,4,1,5,9,14,4,1,2,1,0,0,6694.649549000001,7374.1718040000005,48.889795
277,10,3,0,8,1,0,0,0,0,3,2,0,0,1,1,6,0,4,0,4,0,1,22,19,0,0,0,1,0,28,0,1,3,10,6,14,2,0,2,0,0,0,7059.487503,7568.5896219999995,55.894968999999996
278,1,2,1,8,1,0,0,0,1,0,1,2,1,1,1,2,0,2,0,0,1,0,8,8,0,0,0,1,0,9,0,5,1,3,6,9,1,0,1,1,0,0,6853.752979000001,6390.599690999999,49.872240000000005
279,0,0,0,2,0,0,0,0,0,0,1,5,0,1,0,2,0,6,0,0,0,0,8,7,0,0,0,0,0,3,0,2,2,2,1,10,1,0,2,0,0,0,5586.142076,6693.112797,33.579963
280,1,3,1,3,1,0,2,3,3,0,0,1,7,0,3,3,0,3,0,0,0,0,1,12,1,0,0,1,0,2,0,3,0,4,5,1,6,0,1,0,0,0,5075.263465999999,6548.606097,25.595501000000002
281,3,1,1,5,1,0,2,0,1,0,0,1,1,4,1,5,1,0,0,5,1,0,22,9,1,0,0,2,1,24,0,2,2,6,11,8,3,0,2,0,0,0,4980.091326,7014.979254000001,41.09431
282,7,0,0,4,3,0,0,0,1,0,0,1,0,7,0,2,0,0,0,2,0,0,12,5,0,0,0,0,0,17,0,2,1,5,8,6,0,0,4,1,0,0,4805.6105210000005,7375.393827,44.184558
283,1,3,0,1,0,0,3,2,1,0,1,2,7,0,4,4,3,0,0,1,2,0,9,11,2,0,0,1,0,6,1,5,0,2,0,2,6,0,0,0,1,0,3183.485299,7422.943173999999,24.506556
284,1,1,1,3,0,0,0,1,0,1,3,2,3,3,6,8,1,1,0,0,0,0,10,6,2,1,2,0,0,3,1,4,1,1,5,6,3,1,0,0,0,2,2984.580798,7068.425788,29.115467
285,0,3,1,3,3,0,1,1,8,0,1,3,29,2,16,3,1,3,1,0,5,0,17,14,2,0,1,1,2,3,7,2,0,2,1,2,18,1,0,3,0,0,2869.2408739999996,6248.648265,30.789478000000003
286,2,6,1,2,1,0,2,1,1,1,4,2,6,1,1,9,2,0,0,3,0,1,18,13,0,0,0,13,1,9,4,0,0,1,3,12,0,4,0,0,0,0,2778.936432,7903.955695999999,29.170807
287,1,3,1,2,0,0,0,2,1,0,0,0,0,2,5,2,0,0,0,2,0,0,8,6,0,0,1,1,0,4,2,3,2,0,2,5,4,0,3,1,0,1,2554.352644,7453.528225,41.118261
288,5,10,0,2,0,1,1,1,5,0,0,0,11,4,12,2,0,0,1,0,0,0,2,8,2,0,0,3,1,0,3,1,0,1,3,0,10,0,0,1,0,1,2320.157898,6919.244188,34.770644
289,1,10,0,1,0,2,1,0,1,2,0,0,14,0,0,7,1,1,2,1,3,0,6,8,0,0,0,1,0,1,1,27,1,0,0,2,15,2,2,0,0,0,2160.354996,7110.824716,27.633868
290,1,0,0,5,0,0,0,0,0,0,0,0,1,3,0,5,0,0,0,2,0,0,10,6,0,0,0,0,0,14,1,1,0,2,2,4,0,0,3,0,1,0,3202.176813,6298.183805,35.374121
291,1,1,2,3,0,0,0,0,0,2,5,1,1,3,0,5,0,7,0,1,0,0,10,3,0,0,1,1,0,0,0,4,0,1,9,11,0,1,1,1,0,1,2534.5448109999998,7159.313413,41.468154
292,1,4,0,3,0,0,0,0,0,0,9,0,0,2,0,4,1,0,0,2,0,0,21,15,1,0,0,14,0,8,0,1,1,1,7,6,1,3,0,0,0,0,3687.4572689999995,7845.086557,34.899421999999994
293,3,2,0,4,2,0,0,1,1,0,0,0,0,0,0,4,1,2,0,1,0,0,23,5,0,0,0,2,0,2,0,1,0,5,4,3,1,0,0,0,0,0,3557.2197490000003,6485.966896,39.084031
294,1,7,4,1,4,0,2,3,9,0,0,1,11,7,12,3,0,1,0,2,1,0,7,18,10,1,0,1,1,10,0,2,1,1,3,1,15,0,2,3,0,3,1215.578242,6853.222045999999,28.048608
295,1,2,0,1,0,0,0,0,5,2,2,0,1,1,0,2,0,2,0,3,1,0,9,4,0,0,0,1,4,2,1,5,1,3,2,1,3,2,0,2,0,1,925.719514,7400.78443,30.889799
296,3,5,0,6,1,0,2,0,0,3,3,1,1,3,1,2,2,5,0,7,1,0,13,19,0,0,1,2,1,22,0,3,2,7,0,5,3,0,0,0,0,0,497.454397,7551.4052599999995,26.60806
297,0,8,1,2,1,1,0,0,0,0,15,1,0,8,3,16,3,2,0,8,0,1,41,31,1,0,0,35,6,39,1,3,0,6,14,25,1,3,3,3,0,0,389.182263,7850.031468000001,29.890027000000003
298,9,1,0,3,0,0,0,0,1,1,1,1,0,0,1,6,1,2,0,0,1,2,22,4,0,0,0,2,0,5,0,3,3,8,0,2,2,0,1,0,0,0,714.286321,6830.20542,36.337811
299,3,2,0,3,0,1,0,1,0,1,0,0,1,0,0,7,1,0,0,3,0,0,24,8,0,0,1,2,0,0,0,1,1,4,6,3,0,1,0,0,0,0,1482.7370130000002,6366.830704,34.393218
300,5,3,0,9,0,2,0,0,1,0,0,0,3,5,0,1,2,0,0,3,0,0,15,5,0,0,0,1,0,2,0,1,0,9,1,3,0,0,0,0,0,1,854.5878130000001,6604.438636999999,35.972515
301,0,158,0,0,0,0,5,0,0,2,0,0,0,0,0,5,0,0,0,1,1,0,3,2,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1959.3923530000002,8988.251252,31.202154999999998
302,1,3,1,6,0,0,0,0,0,17,7,0,1,0,0,23,5,29,0,3,2,0,126,26,0,0,1,5,0,17,0,1,25,14,0,14,2,0,9,20,0,0,1055.303981,9961.823198,31.308915000000002
303,1,106,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,2,0,0,3,2,1,0,0,2,0,4,0,0,1,0,0,0,1,0,0,0,0,0,1216.384258,8319.016985,21.464603
304,11,23,1,6,0,1,1,0,0,3,6,0,1,1,0,6,0,5,0,2,0,1,33,22,0,0,0,3,0,20,0,0,5,11,0,5,0,0,7,0,0,0,1890.708007,9817.297204,41.606967
305,24,11,0,0,0,0,2,0,0,4,10,1,1,9,0,8,1,16,0,5,0,4,38,34,1,0,0,8,0,23,0,20,14,9,0,11,5,0,3,0,0,0,670.209159,8776.497033,43.855431
306,7,18,0,3,0,0,1,0,0,4,1,0,15,1,0,0,0,1,1,0,6,0,17,2,0,0,0,8,2,0,0,88,0,0,0,0,45,0,0,1,0,0,971.6627060000001,8844.645878,55.00488000000001
307,1,5,0,3,0,0,4,0,0,3,5,0,1,3,1,12,3,6,0,7,0,0,12,17,0,0,0,9,1,13,0,3,2,5,2,13,3,0,1,1,0,1,3657.6245229999995,9902.975524,29.958928000000004
308,14,82,1,5,0,0,5,3,0,5,1,0,33,3,1,33,2,2,2,2,4,1,43,28,0,2,0,39,0,2,0,200,0,3,6,8,100,0,11,1,0,0,3441.342394,9550.194285,36.924510999999995
309,9,13,0,0,0,1,3,1,0,6,0,0,7,1,1,9,0,1,1,1,3,0,37,16,0,0,0,13,1,3,1,53,7,3,0,4,17,0,3,4,1,0,3364.851793,9908.237035,29.247644
310,3,6,0,7,0,0,1,0,0,0,20,0,2,4,2,17,2,4,0,13,1,3,36,24,0,0,0,22,4,19,0,7,1,5,3,21,1,0,3,0,0,0,3229.788388,8371.985258,29.332611
311,1,14,0,6,0,0,0,0,3,2,12,1,0,8,3,34,5,12,0,9,2,5,41,34,1,0,0,15,3,16,0,3,1,31,18,32,2,7,6,1,0,0,3093.128932,9401.310434,38.005663
312,2,3,0,1,0,0,2,1,1,4,4,0,2,1,1,4,1,2,2,3,0,0,6,6,1,0,0,6,2,9,0,10,2,3,2,6,2,1,1,0,0,0,2894.257712,8341.756348,31.830810999999997
313,2,5,0,1,0,0,1,0,1,2,10,0,1,5,0,8,1,2,1,1,0,2,17,12,0,0,0,14,1,24,1,2,0,4,2,7,1,4,0,0,0,1,2828.456027,8708.217593000001,23.147327999999998
314,3,2,0,1,0,0,0,0,4,2,7,0,0,4,1,8,2,1,0,3,0,1,14,13,0,0,0,16,1,16,0,3,3,4,4,9,0,4,0,0,0,0,2608.570567,8595.572711,30.579831
315,7,18,1,2,5,0,7,6,18,6,7,0,45,5,51,8,0,14,0,2,15,2,37,43,0,2,1,1,26,32,0,3,3,4,3,7,48,1,5,26,0,9,2434.803058,9686.321918000001,33.224475
316,2,1,0,2,0,0,1,0,0,1,3,0,1,5,5,2,1,1,0,1,3,0,10,7,0,2,1,2,3,9,0,6,0,7,1,3,2,0,3,1,0,0,2350.2819280000003,9329.428473,38.004771000000005
317,5,9,2,4,0,1,0,1,1,3,3,0,1,3,1,7,2,3,1,5,0,0,16,15,0,0,0,11,1,10,2,10,3,1,0,4,0,2,1,0,0,1,2281.619483,8718.875989,43.115912
318,1,8,0,1,0,0,1,2,2,2,3,0,9,3,6,5,1,1,0,2,2,0,10,6,0,0,0,0,9,2,0,3,0,0,0,2,8,1,1,0,0,2,2129.116522,8414.118528,32.722945
319,7,4,1,7,0,0,1,0,1,4,12,1,2,11,4,16,2,1,0,5,0,3,19,27,1,0,0,17,5,18,1,3,2,8,6,12,1,0,3,0,0,0,3729.8971579999998,9453.107812999999,38.215963
320,0,4,0,2,0,0,1,0,1,3,7,0,0,10,3,19,4,2,0,5,0,1,24,17,0,0,1,14,3,7,0,3,0,5,6,6,2,2,4,0,0,0,2430.44783,8258.315379000001,41.068940999999995
321,5,10,1,11,0,2,2,0,2,24,3,1,0,7,4,30,5,40,0,10,3,1,119,42,0,2,0,8,0,39,0,8,14,34,4,26,4,2,9,21,2,0,2897.507242,9778.209885,45.535131
322,4,7,0,3,0,0,0,0,1,2,3,0,3,1,4,3,2,4,0,1,2,0,17,16,0,3,1,8,0,9,0,7,1,6,1,2,3,2,0,0,0,0,3366.6405649999997,9067.112042,40.476067
323,8,7,0,7,2,0,0,0,2,0,13,0,2,15,0,35,5,1,0,9,0,1,34,41,0,0,0,34,1,41,0,20,0,16,12,24,2,9,6,1,0,1,3505.182257,8831.839622,38.430021999999994
324,5,4,0,8,0,2,1,1,1,2,11,0,2,4,0,14,1,4,0,11,0,1,22,15,0,0,0,7,3,16,1,2,1,5,5,9,0,1,0,0,0,2,3821.32767,9654.823996,45.985403000000005
325,3,0,0,3,0,0,0,0,0,1,3,0,1,5,1,1,3,1,0,6,1,1,10,9,0,0,0,6,0,11,0,2,0,3,0,6,0,0,1,0,0,0,2789.612925,8501.850691,27.136961
326,4,10,0,5,0,0,0,0,0,1,7,0,1,8,4,19,1,4,1,3,0,1,22,14,0,0,0,13,6,11,0,5,1,6,4,14,3,5,2,1,0,0,3308.344459,8758.125737999999,42.275177
327,1,1,0,1,0,0,2,1,4,1,6,1,3,0,0,2,0,9,0,0,0,0,4,8,0,0,0,4,0,4,0,6,0,3,1,4,0,2,0,1,0,0,3897.1037920000003,8934.962995,47.238156
328,2,9,0,5,0,0,0,1,0,2,10,2,5,6,1,17,2,1,0,6,0,3,13,18,1,0,0,22,7,15,0,13,2,13,8,12,2,6,3,0,0,0,2718.382727,8985.112271,47.765896000000005
329,2,5,0,1,2,0,1,0,5,1,1,0,4,6,11,4,0,1,0,3,3,1,5,5,3,0,0,0,2,7,0,2,0,1,0,2,7,0,0,0,0,0,5910.579916,9525.594088,37.348283
330,10,14,0,2,3,0,1,1,16,3,1,0,49,16,28,5,5,6,0,0,7,2,13,41,0,0,0,4,1,18,0,2,1,2,1,1,39,1,8,1,0,8,5124.687246,9650.962573,32.459119
331,2,4,0,2,0,0,2,0,2,2,2,0,2,2,1,1,2,1,1,4,0,0,13,10,0,0,1,7,0,7,1,5,2,1,5,4,1,0,2,0,0,0,4638.067524,8387.693462000001,47.466709
332,14,21,1,6,0,0,2,1,3,2,4,1,16,4,3,16,0,3,3,2,4,2,35,8,0,1,0,12,2,9,1,62,1,7,0,3,41,1,4,0,0,1,4529.278815,9421.319112000001,41.240881
333,0,5,1,4,0,0,0,0,0,5,4,0,1,14,0,11,0,1,0,10,0,0,17,9,0,1,1,11,1,8,0,1,1,8,3,12,1,0,1,1,0,0,4228.895417,9789.744581,42.529222
334,1,6,1,9,0,0,0,2,2,1,22,0,4,13,2,18,1,3,2,2,1,2,38,27,0,1,0,32,3,40,1,7,0,8,9,22,3,0,5,0,0,0,4239.009722,8721.054145,42.792874
335,0,0,0,1,0,0,0,0,0,1,2,0,0,6,0,8,1,0,0,2,0,1,7,5,0,0,0,4,0,3,0,0,0,1,0,6,2,0,1,0,0,0,4159.5383600000005,9964.32715,28.517106
336,12,10,0,12,0,0,2,0,1,4,10,0,1,2,2,8,0,11,2,11,0,2,35,27,0,0,0,8,1,44,4,8,10,17,3,17,1,2,6,3,0,1,4809.969779,8851.198229000001,36.207316999999996
337,4,1,0,1,0,0,2,1,2,1,8,1,2,0,3,4,0,2,0,1,1,0,5,4,0,0,1,8,0,3,4,3,1,2,3,2,0,0,3,0,0,1,5501.200261999999,8997.542174,40.609352
338,0,3,0,3,0,0,0,0,0,3,9,0,0,2,1,21,4,2,0,3,0,1,34,14,0,0,0,25,5,11,0,1,1,3,17,20,2,0,2,0,0,0,5678.626161,8711.719441,42.396308000000005
339,9,6,0,1,0,0,3,0,0,1,3,0,0,8,0,10,1,2,0,4,1,0,9,9,0,1,1,11,4,17,0,8,0,3,3,8,2,5,4,0,0,0,4605.030509,9141.110655,31.883146999999997
340,1,8,1,4,0,1,0,0,0,0,15,0,0,13,1,19,3,0,0,14,0,0,38,24,0,0,0,16,3,30,0,1,0,7,13,32,1,1,3,0,0,1,5749.520258,9037.494626,38.924529
341,5,5,0,7,0,1,0,0,0,1,5,0,1,1,4,7,1,2,0,3,0,0,16,11,0,0,1,2,1,12,0,1,2,8,0,9,0,0,3,0,0,0,5799.6396,9841.221947,50.894428000000005
342,7,5,1,1,3,0,4,7,14,2,1,0,11,7,34,9,1,2,2,4,4,1,13,16,1,0,0,3,1,7,1,4,2,2,3,1,18,3,2,0,1,1,7817.240129000001,9521.310444,40.211821
343,1,3,0,1,0,0,2,0,4,0,1,0,1,2,17,21,0,3,0,1,2,2,35,25,0,0,0,6,4,4,1,4,3,3,0,57,1,0,5,3,0,0,7622.05482,9663.632436,37.116903
344,2,6,0,3,1,0,1,0,1,1,6,0,2,1,2,4,2,10,0,2,0,0,15,11,0,0,0,3,0,5,0,12,2,4,10,10,2,2,0,0,0,0,7337.49888,9705.187506999999,46.365567999999996
345,2,6,1,4,0,0,0,1,0,0,2,0,4,2,4,5,0,2,1,1,1,0,18,13,1,0,0,2,1,13,0,17,4,2,0,3,3,1,4,0,1,0,7269.9819370000005,8443.161446,43.115294
346,7,35,2,4,1,0,4,1,2,5,2,0,19,6,4,14,0,3,3,3,5,0,24,2,0,0,0,11,1,6,1,151,0,3,1,4,69,7,4,0,0,0,6813.116487,8344.719028,31.643501
347,1,11,0,2,0,0,0,1,2,4,2,0,8,0,2,3,0,3,0,1,2,0,11,10,0,0,0,3,3,8,2,24,2,2,5,4,4,3,2,1,0,2,6916.47277,8662.630803,52.47369499999999
348,1,4,0,3,0,0,0,1,1,3,8,0,1,4,2,5,4,1,0,1,0,1,14,14,0,0,1,17,0,15,0,10,0,5,8,8,2,0,3,0,0,0,6343.107647999999,9100.770676,38.822251
349,4,12,3,1,2,0,4,1,10,2,5,0,8,14,15,5,0,1,1,0,6,0,8,28,1,1,0,6,1,10,0,7,2,1,0,5,18,1,3,1,0,7,6311.364154,9780.535204,43.123354
350,2,3,0,0,0,0,0,2,1,0,6,0,0,4,2,7,2,0,0,0,0,0,9,5,0,0,0,7,0,9,0,3,2,2,3,6,0,2,1,0,0,0,6195.393343,9126.413249,35.60689
351,2,2,0,3,0,0,1,1,1,1,15,0,2,5,5,18,4,8,0,3,0,2,14,2,0,0,0,6,0,4,2,9,0,4,0,11,3,0,0,2,0,1,7722.867959,8861.346977,44.952296000000004
352,1,2,1,2,0,0,0,0,2,2,1,1,3,3,0,1,1,1,0,2,0,1,9,10,2,0,2,2,0,9,1,8,3,3,1,6,3,2,0,0,0,1,7404.635498000001,9055.924621,50.043042
353,3,8,1,2,0,0,2,0,3,0,1,0,4,3,1,0,1,2,0,0,2,1,7,8,0,0,0,4,0,11,0,18,1,3,0,4,6,1,3,0,0,1,6387.222651,8675.719468000001,45.92243
354,3,8,0,4,0,0,0,1,1,4,13,2,0,10,2,11,3,12,0,10,0,0,17,9,1,0,0,9,0,12,0,12,3,6,4,18,2,1,0,0,0,1,6512.9255570000005,9286.038163,50.211059999999996
355,0,8,0,0,0,0,2,0,1,0,7,1,4,4,3,13,0,5,2,5,0,0,9,4,0,0,0,4,2,8,0,11,3,10,4,5,3,2,1,0,0,2,6658.8920689999995,8900.630125,48.90834
356,11,6,0,8,0,0,0,1,0,3,7,0,0,6,2,5,3,8,0,5,0,0,36,23,0,0,1,9,6,33,0,5,8,9,4,11,1,5,2,0,0,0,7308.647415,8803.037092,54.962875
357,4,7,1,2,0,0,0,0,0,2,4,1,0,12,0,16,3,1,0,8,0,0,14,7,0,0,0,12,5,12,0,3,1,2,1,15,0,1,0,2,0,0,6161.935282,9531.716889,41.13007
358,17,17,0,14,0,0,2,0,0,11,21,0,3,30,5,48,8,2,1,15,2,3,95,61,1,0,1,85,21,142,0,70,4,26,32,32,4,41,10,3,1,0,7100.588789,9422.597834999999,46.805820000000004
359,13,17,0,16,0,0,2,0,5,5,27,1,1,23,3,44,7,4,0,17,0,2,75,72,0,0,1,46,9,68,1,26,1,15,19,34,2,11,11,2,0,1,6708.797127000001,9782.807936,47.819396999999995
360,8,3,0,2,3,0,2,0,3,2,11,0,1,11,0,22,4,1,0,6,0,1,27,19,0,0,0,18,5,25,0,5,0,2,8,22,2,2,1,0,0,1,6340.46154,9573.305827,45.537874
361,3,5,0,4,1,0,0,0,5,1,3,0,3,3,7,6,3,7,0,4,4,1,16,22,0,0,0,2,0,20,0,4,4,4,0,6,2,3,9,0,0,2,6303.860028,9983.753132,45.16279
362,4,4,1,4,0,0,2,1,1,4,3,0,1,1,1,6,4,12,0,2,0,1,39,16,0,1,0,2,0,12,0,4,3,10,4,7,2,1,1,4,0,2,9211.817487,8709.278075,57.550934999999996
363,9,3,0,4,0,0,1,1,2,3,2,0,1,1,0,6,4,9,0,4,0,0,45,12,0,0,0,0,0,12,2,3,2,25,1,0,2,0,2,2,1,0,8911.73394,8447.390807,41.902707
364,2,2,0,4,0,1,0,0,2,0,1,1,0,6,7,9,0,6,2,2,1,1,18,9,0,0,0,7,2,3,1,4,1,8,4,15,2,3,2,1,0,1,8746.560117,9872.748973,44.648019
365,8,7,1,3,0,0,2,2,2,3,2,0,13,2,2,4,2,0,1,0,3,0,16,5,0,0,0,2,2,7,5,31,1,2,0,7,18,0,0,0,0,0,8293.624611,8955.412768,32.830981
366,5,20,1,12,13,0,3,2,28,3,2,0,86,5,41,6,2,12,6,5,14,0,31,29,10,0,0,2,0,15,0,6,3,11,10,5,50,1,3,3,0,5,8302.865054,8675.880969,44.15632
367,3,4,0,2,0,1,0,0,6,3,11,1,1,6,7,22,3,6,0,1,0,0,26,12,0,0,0,11,16,8,5,10,1,14,0,17,2,5,5,2,1,1,8524.132259999998,9936.538929,55.475821999999994
368,10,3,0,3,0,0,4,0,1,4,10,0,2,3,1,11,0,9,0,5,2,1,36,18,0,0,0,2,0,35,7,10,5,13,1,10,1,1,7,0,0,1,8295.756553,9684.05791,54.777370999999995
369,16,7,1,11,0,0,1,0,2,4,17,0,1,9,2,29,3,9,0,11,1,5,42,39,0,1,0,25,2,48,1,7,8,18,11,12,4,13,7,1,0,0,9394.959394,9942.094954,52.356845
370,2,6,1,5,0,1,0,0,0,2,8,0,2,2,1,6,4,2,0,4,0,1,28,15,0,0,0,13,0,17,1,5,4,8,2,15,1,5,1,1,1,1,9844.733755,9731.173348999999,46.201963
371,8,15,0,14,1,0,1,0,4,5,27,1,5,29,2,51,4,2,0,17,0,2,75,50,1,0,0,55,6,77,0,44,0,24,10,32,6,15,6,0,0,1,9388.085552,9525.065208,46.273435
372,6,4,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,9,6,0,1,0,4,0,11,1,8,1,5,1,2,1,1,1,0,0,1,8299.454534,9286.625484,47.890389
373,15,9,0,0,1,0,3,3,11,1,2,0,5,4,19,5,2,5,0,3,6,0,8,17,0,1,0,0,1,8,0,6,2,3,0,5,11,0,8,0,0,6,8845.224455,10004.788015,55.147437
374,11,41,0,3,2,0,8,0,2,9,6,0,43,0,0,30,1,8,5,3,18,1,43,22,0,0,1,22,1,15,0,175,2,8,1,6,70,5,2,6,0,2,9137.890939,9460.95832,51.783384000000005
375,1,4,1,3,1,0,0,3,1,2,5,0,2,1,3,20,3,1,1,8,2,0,34,28,0,1,0,17,1,14,0,11,0,10,4,17,1,4,2,1,0,1,8681.302259999999,8626.992702,54.086884
376,2,1,0,3,0,0,0,0,0,0,7,1,0,2,2,10,3,0,0,4,0,0,26,10,0,0,0,9,2,10,0,1,0,0,1,19,0,2,2,0,0,0,9886.384006999999,9970.570085,47.212051
377,1,10,0,0,3,1,1,1,2,2,20,0,4,4,0,16,2,3,0,14,0,0,55,24,0,0,0,22,3,30,0,5,1,5,12,24,3,2,4,0,0,0,9092.639255,9082.561126999999,57.689261
378,10,5,0,3,0,0,3,0,3,1,4,2,1,2,3,5,0,5,0,4,0,0,33,14,1,0,0,3,0,21,1,2,6,5,2,7,1,0,4,1,0,0,9895.352393000001,8889.682510999999,55.459357
379,2,14,2,3,0,0,1,0,0,1,6,0,5,0,1,6,1,3,1,3,3,1,16,11,0,0,0,3,1,5,0,36,0,4,1,5,12,1,4,1,0,1,11972.549644,9137.907024,47.946909999999995
380,3,9,0,7,0,0,1,3,1,0,32,1,2,15,6,32,7,3,0,15,2,2,75,44,0,0,0,40,10,24,1,6,3,24,6,31,9,12,9,1,0,1,11483.315745,9624.959552,54.702612
381,4,6,0,1,0,1,1,0,4,0,1,1,0,0,5,3,1,4,0,1,0,0,13,8,1,0,0,0,0,5,0,5,1,9,1,2,4,0,0,0,0,1,11287.88905,8463.750613,42.315702
382,10,12,1,1,0,0,2,4,5,3,10,0,9,3,4,13,1,3,1,5,5,0,42,16,1,0,0,16,1,9,0,87,3,13,1,6,17,1,6,1,1,0,10970.202879999999,9497.433779,36.042224
383,17,11,1,8,0,0,1,0,2,6,11,0,2,3,3,29,4,21,0,6,0,2,104,64,0,0,0,13,1,87,0,9,4,30,10,24,7,1,19,1,0,0,10965.093899,9219.271372,51.619562
384,24,4,3,3,0,0,0,8,8,3,3,1,40,11,0,13,6,11,1,1,1,0,25,13,0,1,0,16,1,11,15,3,5,6,3,7,24,0,4,3,0,1,10845.893725,9793.686811,41.330463
385,7,22,1,2,0,2,8,2,1,8,1,0,39,1,7,15,6,1,0,0,7,0,30,14,1,0,0,5,0,1,1,122,0,4,2,3,74,2,7,0,0,0,10778.056462,8659.727551,46.275897
386,3,4,1,1,0,0,3,1,4,1,2,2,6,1,10,4,0,2,0,1,0,1,8,9,0,0,0,1,0,3,0,8,0,2,0,0,4,0,3,1,1,0,10683.355814,8248.761139,39.50204
387,10,26,1,4,0,0,2,1,2,5,1,1,12,1,2,11,5,1,2,2,6,1,49,18,0,0,0,6,1,4,1,108,4,12,4,4,38,0,6,2,0,0,10584.954638,8908.775783,35.783337
388,4,11,0,3,1,0,0,0,2,4,3,3,7,5,4,13,1,17,0,4,1,1,72,31,0,0,0,11,0,6,0,8,5,11,2,10,3,2,1,12,0,0,10490.285851999999,9781.795065,36.046437
389,1,2,0,5,0,0,0,2,1,0,2,1,7,1,3,2,1,2,0,1,1,0,9,7,1,0,0,6,0,5,0,9,0,5,1,2,4,1,2,0,0,4,10393.533613,8579.331747,49.357896000000004
390,3,5,0,3,0,0,2,1,2,1,11,0,2,9,4,24,2,1,2,2,0,0,35,22,0,1,0,21,6,16,0,6,2,6,4,15,0,7,4,2,0,2,10239.691945,9524.824793000002,45.386259
