,Alcam,Ank1,Ankrd55,B3galt1,Cdh9,Chodl,Cux2,Dlx1,Elfn1,Fam19a2,Fezf2,Foxp2,Gad2,Galnt14,Grin3a,Grm5,Kcnip4,Kcnk2,Kcnmb2,Ldb2,Lhx6,Lingo2,Mef2c,Mpped1,Npas1,Nr2f2,Nts,Parm1,Pcdh8,Pde1a,Prox1,Pvalb,Rorb,Satb2,Sema3e,Sez6,Slc32a1,Sv2c,Syndig1,Thsd7a,Tnni3k,Unc13c
318,1,8,0,1,0,0,1,2,2,2,3,0,9,3,6,5,1,1,0,2,2,0,10,6,0,0,0,0,9,2,0,3,0,0,0,2,8,1,1,0,0,2
319,7,4,1,7,0,0,1,0,1,4,12,1,2,11,4,16,2,1,0,5,0,3,19,27,1,0,0,17,5,18,1,3,2,8,6,12,1,0,3,0,0,0
320,0,4,0,2,0,0,1,0,1,3,7,0,0,10,3,19,4,2,0,5,0,1,24,17,0,0,1,14,3,7,0,3,0,5,6,6,2,2,4,0,0,0
321,5,10,1,11,0,2,2,0,2,24,3,1,0,7,4,30,5,40,0,10,3,1,119,42,0,2,0,8,0,39,0,8,14,34,4,26,4,2,9,21,2,0
322,4,7,0,3,0,0,0,0,1,2,3,0,3,1,4,3,2,4,0,1,2,0,17,16,0,3,1,8,0,9,0,7,1,6,1,2,3,2,0,0,0,0
323,8,7,0,7,2,0,0,0,2,0,13,0,2,15,0,35,5,1,0,9,0,1,34,41,0,0,0,34,1,41,0,20,0,16,12,24,2,9,6,1,0,1
324,5,4,0,8,0,2,1,1,1,2,11,0,2,4,0,14,1,4,0,11,0,1,22,15,0,0,0,7,3,16,1,2,1,5,5,9,0,1,0,0,0,2
325,3,0,0,3,0,0,0,0,0,1,3,0,1,5,1,1,3,1,0,6,1,1,10,9,0,0,0,6,0,11,0,2,0,3,0,6,0,0,1,0,0,0
326,4,10,0,5,0,0,0,0,0,1,7,0,1,8,4,19,1,4,1,3,0,1,22,14,0,0,0,13,6,11,0,5,1,6,4,14,3,5,2,1,0,0
327,1,1,0,1,0,0,2,1,4,1,6,1,3,0,0,2,0,9,0,0,0,0,4,8,0,0,0,4,0,4,0,6,0,3,1,4,0,2,0,1,0,0
328,2,9,0,5,0,0,0,1,0,2,10,2,5,6,1,17,2,1,0,6,0,3,13,18,1,0,0,22,7,15,0,13,2,13,8,12,2,6,3,0,0,0
329,2,5,0,1,2,0,1,0,5,1,1,0,4,6,11,4,0,1,0,3,3,1,5,5,3,0,0,0,2,7,0,2,0,1,0,2,7,0,0,0,0,0
330,10,14,0,2,3,0,1,1,16,3,1,0,49,16,28,5,5,6,0,0,7,2,13,41,0,0,0,4,1,18,0,2,1,2,1,1,39,1,8,1,0,8
331,2,4,0,2,0,0,2,0,2,2,2,0,2,2,1,1,2,1,1,4,0,0,13,10,0,0,1,7,0,7,1,5,2,1,5,4,1,0,2,0,0,0
332,14,21,1,6,0,0,2,1,3,2,4,1,16,4,3,16,0,3,3,2,4,2,35,8,0,1,0,12,2,9,1,62,1,7,0,3,41,1,4,0,0,1
333,0,5,1,4,0,0,0,0,0,5,4,0,1,14,0,11,0,1,0,10,0,0,17,9,0,1,1,11,1,8,0,1,1,8,3,12,1,0,1,1,0,0
334,1,6,1,9,0,0,0,2,2,1,22,0,4,13,2,18,1,3,2,2,1,2,38,27,0,1,0,32,3,40,1,7,0,8,9,22,3,0,5,0,0,0
335,0,0,0,1,0,0,0,0,0,1,2,0,0,6,0,8,1,0,0,2,0,1,7,5,0,0,0,4,0,3,0,0,0,1,0,6,2,0,1,0,0,0
336,12,10,0,12,0,0,2,0,1,4,10,0,1,2,2,8,0,11,2,11,0,2,35,27,0,0,0,8,1,44,4,8,10,17,3,17,1,2,6,3,0,1
337,4,1,0,1,0,0,2,1,2,1,8,1,2,0,3,4,0,2,0,1,1,0,5,4,0,0,1,8,0,3,4,3,1,2,3,2,0,0,3,0,0,1
338,0,3,0,3,0,0,0,0,0,3,9,0,0,2,1,21,4,2,0,3,0,1,34,14,0,0,0,25,5,11,0,1,1,3,17,20,2,0,2,0,0,0
339,9,6,0,1,0,0,3,0,0,1,3,0,0,8,0,10,1,2,0,4,1,0,9,9,0,1,1,11,4,17,0,8,0,3,3,8,2,5,4,0,0,0
340,1,8,1,4,0,1,0,0,0,0,15,0,0,13,1,19,3,0,0,14,0,0,38,24,0,0,0,16,3,30,0,1,0,7,13,32,1,1,3,0,0,1
341,5,5,0,7,0,1,0,0,0,1,5,0,1,1,4,7,1,2,0,3,0,0,16,11,0,0,1,2,1,12,0,1,2,8,0,9,0,0,3,0,0,0
342,7,5,1,1,3,0,4,7,14,2,1,0,11,7,34,9,1,2,2,4,4,1,13,16,1,0,0,3,1,7,1,4,2,2,3,1,18,3,2,0,1,1
343,1,3,0,1,0,0,2,0,4,0,1,0,1,2,17,21,0,3,0,1,2,2,35,25,0,0,0,6,4,4,1,4,3,3,0,57,1,0,5,3,0,0
344,2,6,0,3,1,0,1,0,1,1,6,0,2,1,2,4,2,10,0,2,0,0,15,11,0,0,0,3,0,5,0,12,2,4,10,10,2,2,0,0,0,0
345,2,6,1,4,0,0,0,1,0,0,2,0,4,2,4,5,0,2,1,1,1,0,18,13,1,0,0,2,1,13,0,17,4,2,0,3,3,1,4,0,1,0
346,7,35,2,4,1,0,4,1,2,5,2,0,19,6,4,14,0,3,3,3,5,0,24,2,0,0,0,11,1,6,1,151,0,3,1,4,69,7,4,0,0,0
347,1,11,0,2,0,0,0,1,2,4,2,0,8,0,2,3,0,3,0,1,2,0,11,10,0,0,0,3,3,8,2,24,2,2,5,4,4,3,2,1,0,2
348,1,4,0,3,0,0,0,1,1,3,8,0,1,4,2,5,4,1,0,1,0,1,14,14,0,0,1,17,0,15,0,10,0,5,8,8,2,0,3,0,0,0
349,4,12,3,1,2,0,4,1,10,2,5,0,8,14,15,5,0,1,1,0,6,0,8,28,1,1,0,6,1,10,0,7,2,1,0,5,18,1,3,1,0,7
350,2,3,0,0,0,0,0,2,1,0,6,0,0,4,2,7,2,0,0,0,0,0,9,5,0,0,0,7,0,9,0,3,2,2,3,6,0,2,1,0,0,0
351,2,2,0,3,0,0,1,1,1,1,15,0,2,5,5,18,4,8,0,3,0,2,14,2,0,0,0,6,0,4,2,9,0,4,0,11,3,0,0,2,0,1
352,1,2,1,2,0,0,0,0,2,2,1,1,3,3,0,1,1,1,0,2,0,1,9,10,2,0,2,2,0,9,1,8,3,3,1,6,3,2,0,0,0,1
353,3,8,1,2,0,0,2,0,3,0,1,0,4,3,1,0,1,2,0,0,2,1,7,8,0,0,0,4,0,11,0,18,1,3,0,4,6,1,3,0,0,1
354,3,8,0,4,0,0,0,1,1,4,13,2,0,10,2,11,3,12,0,10,0,0,17,9,1,0,0,9,0,12,0,12,3,6,4,18,2,1,0,0,0,1
355,0,8,0,0,0,0,2,0,1,0,7,1,4,4,3,13,0,5,2,5,0,0,9,4,0,0,0,4,2,8,0,11,3,10,4,5,3,2,1,0,0,2
356,11,6,0,8,0,0,0,1,0,3,7,0,0,6,2,5,3,8,0,5,0,0,36,23,0,0,1,9,6,33,0,5,8,9,4,11,1,5,2,0,0,0
357,4,7,1,2,0,0,0,0,0,2,4,1,0,12,0,16,3,1,0,8,0,0,14,7,0,0,0,12,5,12,0,3,1,2,1,15,0,1,0,2,0,0
358,17,17,0,14,0,0,2,0,0,11,21,0,3,30,5,48,8,2,1,15,2,3,95,61,1,0,1,85,21,142,0,70,4,26,32,32,4,41,10,3,1,0
359,13,17,0,16,0,0,2,0,5,5,27,1,1,23,3,44,7,4,0,17,0,2,75,72,0,0,1,46,9,68,1,26,1,15,19,34,2,11,11,2,0,1
360,8,3,0,2,3,0,2,0,3,2,11,0,1,11,0,22,4,1,0,6,0,1,27,19,0,0,0,18,5,25,0,5,0,2,8,22,2,2,1,0,0,1
361,3,5,0,4,1,0,0,0,5,1,3,0,3,3,7,6,3,7,0,4,4,1,16,22,0,0,0,2,0,20,0,4,4,4,0,6,2,3,9,0,0,2
362,4,4,1,4,0,0,2,1,1,4,3,0,1,1,1,6,4,12,0,2,0,1,39,16,0,1,0,2,0,12,0,4,3,10,4,7,2,1,1,4,0,2
363,9,3,0,4,0,0,1,1,2,3,2,0,1,1,0,6,4,9,0,4,0,0,45,12,0,0,0,0,0,12,2,3,2,25,1,0,2,0,2,2,1,0
364,2,2,0,4,0,1,0,0,2,0,1,1,0,6,7,9,0,6,2,2,1,1,18,9,0,0,0,7,2,3,1,4,1,8,4,15,2,3,2,1,0,1
365,8,7,1,3,0,0,2,2,2,3,2,0,13,2,2,4,2,0,1,0,3,0,16,5,0,0,0,2,2,7,5,31,1,2,0,7,18,0,0,0,0,0
366,5,20,1,12,13,0,3,2,28,3,2,0,86,5,41,6,2,12,6,5,14,0,31,29,10,0,0,2,0,15,0,6,3,11,10,5,50,1,3,3,0,5
367,3,4,0,2,0,1,0,0,6,3,11,1,1,6,7,22,3,6,0,1,0,0,26,12,0,0,0,11,16,8,5,10,1,14,0,17,2,5,5,2,1,1
368,10,3,0,3,0,0,4,0,1,4,10,0,2,3,1,11,0,9,0,5,2,1,36,18,0,0,0,2,0,35,7,10,5,13,1,10,1,1,7,0,0,1
369,16,7,1,11,0,0,1,0,2,4,17,0,1,9,2,29,3,9,0,11,1,5,42,39,0,1,0,25,2,48,1,7,8,18,11,12,4,13,7,1,0,0
370,2,6,1,5,0,1,0,0,0,2,8,0,2,2,1,6,4,2,0,4,0,1,28,15,0,0,0,13,0,17,1,5,4,8,2,15,1,5,1,1,1,1
371,8,15,0,14,1,0,1,0,4,5,27,1,5,29,2,51,4,2,0,17,0,2,75,50,1,0,0,55,6,77,0,44,0,24,10,32,6,15,6,0,0,1
372,6,4,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,9,6,0,1,0,4,0,11,1,8,1,5,1,2,1,1,1,0,0,1
373,15,9,0,0,1,0,3,3,11,1,2,0,5,4,19,5,2,5,0,3,6,0,8,17,0,1,0,0,1,8,0,6,2,3,0,5,11,0,8,0,0,6
374,11,41,0,3,2,0,8,0,2,9,6,0,43,0,0,30,1,8,5,3,18,1,43,22,0,0,1,22,1,15,0,175,2,8,1,6,70,5,2,6,0,2
375,1,4,1,3,1,0,0,3,1,2,5,0,2,1,3,20,3,1,1,8,2,0,34,28,0,1,0,17,1,14,0,11,0,10,4,17,1,4,2,1,0,1
376,2,1,0,3,0,0,0,0,0,0,7,1,0,2,2,10,3,0,0,4,0,0,26,10,0,0,0,9,2,10,0,1,0,0,1,19,0,2,2,0,0,0
377,1,10,0,0,3,1,1,1,2,2,20,0,4,4,0,16,2,3,0,14,0,0,55,24,0,0,0,22,3,30,0,5,1,5,12,24,3,2,4,0,0,0
378,10,5,0,3,0,0,3,0,3,1,4,2,1,2,3,5,0,5,0,4,0,0,33,14,1,0,0,3,0,21,1,2,6,5,2,7,1,0,4,1,0,0
379,2,14,2,3,0,0,1,0,0,1,6,0,5,0,1,6,1,3,1,3,3,1,16,11,0,0,0,3,1,5,0,36,0,4,1,5,12,1,4,1,0,1
380,3,9,0,7,0,0,1,3,1,0,32,1,2,15,6,32,7,3,0,15,2,2,75,44,0,0,0,40,10,24,1,6,3,24,6,31,9,12,9,1,0,1
381,4,6,0,1,0,1,1,0,4,0,1,1,0,0,5,3,1,4,0,1,0,0,13,8,1,0,0,0,0,5,0,5,1,9,1,2,4,0,0,0,0,1
382,10,12,1,1,0,0,2,4,5,3,10,0,9,3,4,13,1,3,1,5,5,0,42,16,1,0,0,16,1,9,0,87,3,13,1,6,17,1,6,1,1,0
383,17,11,1,8,0,0,1,0,2,6,11,0,2,3,3,29,4,21,0,6,0,2,104,64,0,0,0,13,1,87,0,9,4,30,10,24,7,1,19,1,0,0
384,24,4,3,3,0,0,0,8,8,3,3,1,40,11,0,13,6,11,1,1,1,0,25,13,0,1,0,16,1,11,15,3,5,6,3,7,24,0,4,3,0,1
385,7,22,1,2,0,2,8,2,1,8,1,0,39,1,7,15,6,1,0,0,7,0,30,14,1,0,0,5,0,1,1,122,0,4,2,3,74,2,7,0,0,0
386,3,4,1,1,0,0,3,1,4,1,2,2,6,1,10,4,0,2,0,1,0,1,8,9,0,0,0,1,0,3,0,8,0,2,0,0,4,0,3,1,1,0
387,10,26,1,4,0,0,2,1,2,5,1,1,12,1,2,11,5,1,2,2,6,1,49,18,0,0,0,6,1,4,1,108,4,12,4,4,38,0,6,2,0,0
