"sample_name","Class_label","Class_id","Class_color","Correlation","DifferenceBetweenTopTwoCorrelations"
"X1130","L6 IT_2",10,"#5100FF",0.718774204111816,0.0695862216438496
"X1131","L6 PT",11,"#74CAFF",0.846148918366787,0.0481336619212996
"X1132","L5 NP",6,"#008F39",0.926852307039401,0.204361726001547
"X1133","Sst_1",23,"#802600",0.835694285376659,0.015515538359524
"X1134","VLMC",32,"#6B8059",0.984160067997066,0.284331100995668
"X1135","L6 PT",11,"#74CAFF",0.978431088762452,0.279125230267136
"X1136","VLMC",32,"#6B8059",0.622269825666344,0.00339321029824591
"X1137","L6 PT",11,"#74CAFF",0.884570023460412,0.200829406760282
"X1138","Pvalb_3",19,"#D6221D",0.904608537468875,0.060010864774665
"X1139","L5 IT",5,"#00FF00",0.927547287797736,0.0658843444700685
"X1140","L5 PT_2",8,"#29E043",0.890754986570549,0.190355985243778
"X1141","CR",2,"#00FF66",0.421885097491432,0.177341210647023
"X1142","L6b",12,"#336D99",0.746428102782338,0.128516467379704
"X1143","L5 NP",6,"#008F39",0.522948801952358,0.0335135456803882
"X1144","L6b",12,"#336D99",0.918761200867668,0.229530816615273
"X1145","L6 PT",11,"#74CAFF",0.836077518075008,0.0288675870578686
"X1146","L5 NP",6,"#008F39",0.924373820450082,0.202010834763485
"X1147","L6 IT_2",10,"#5100FF",0.846670156690072,0.219395849214218
"X1148","L6 IT_1",9,"#96E32C",0.860979564598504,0.0363848388276002
"X1149","L6b",12,"#336D99",0.749612177220286,0.0174791824065983
"X1150","L6 IT_2",10,"#5100FF",0.65653733770769,0.0262089986147411
"X1151","L6 PT",11,"#74CAFF",0.836982141919447,0.222244119365035
"X1152","L6b",12,"#336D99",0.654895904996739,0.0732653507246868
"X1153","VLMC",32,"#6B8059",0.675933869407057,0.175658246351492
"X1154","L6 IT_1",9,"#96E32C",0.967195385388054,0.174738241254755
"X1155","L6 PT",11,"#74CAFF",0.896738409551832,0.232329659296136
"X1156","L6 IT_2",10,"#5100FF",0.711584357433282,0.145318452736455
"X1157","L6 PT",11,"#74CAFF",0.88836872499041,0.212274387711347
"X1158","L6 PT",11,"#74CAFF",0.855803252268385,0.148756004107541
"X1159","L5 PT_2",8,"#29E043",0.563143191131407,0.0265419680728651
"X1160","L5 PT_2",8,"#29E043",0.729991469204062,0.0802204785728783
"X1161","L6 PT",11,"#74CAFF",0.885728720369375,0.0303671970925536
"X1162","L6b",12,"#336D99",0.879302385209195,0.0610094951581277
"X1163","L5 PT_2",8,"#29E043",0.569378469778435,0.0129719476622746
"X1164","L6 PT",11,"#74CAFF",0.831476208196611,0.0980172729891065
"X1165","L5 PT_2",8,"#29E043",0.863372678954875,0.267072632021646
"X1166","L5 PT_2",8,"#29E043",0.656614453693609,0.119078588973439
"X1167","L6 IT_2",10,"#5100FF",0.712504576823904,0.00504027704617638
"X1168","L6 PT",11,"#74CAFF",0.774163994764615,0.140903463850344
"X1169","L6b",12,"#336D99",0.532840183317653,0.0319405483964073
"X1170","L5 IT",5,"#00FF00",0.839480457716314,0.0150502485065273
"X1171","L5 PT_2",8,"#29E043",0.792172773090334,0.130280517216337
"X1172","L6 PT",11,"#74CAFF",0.894656433915795,0.229274645567428
"X1173","Lamp5_2",14,"#FFA388",0.512004057063685,0.570358000317457
"X1174","L6 PT",11,"#74CAFF",0.961620237370994,0.242295391999391
"X1175","L5 PT_2",8,"#29E043",0.93882147551148,0.365524737690938
"X1176","L5 PT_2",8,"#29E043",0.771495345616277,0.11381272847026
"X1177","L6 PT",11,"#74CAFF",0.845526597167287,0.128234049621534
"X1178","L6 PT",11,"#74CAFF",0.607678282951421,0.115800664214501
"X1179","L6b",12,"#336D99",0.723189273665833,0.00218530543290107
"X1180","L5 PT_2",8,"#29E043",0.886140070256984,0.188949479808967
"X1181","L6 IT_2",10,"#5100FF",0.712808023403799,0.155789127902618
"X1182","L6 PT",11,"#74CAFF",0.792786854084352,0.0391958909965373
"X1183","L6 PT",11,"#74CAFF",0.861827981425833,0.0715602796385226
"X1184","L6 IT_2",10,"#5100FF",0.729265704304123,0.0771064790046303
"X1185","VLMC",32,"#6B8059",0.676855880003289,0.0228162095919674
"X1186","Lamp5_2",14,"#FFA388",0.287054334698714,0.0400627053768407
"X1187","Pvalb_2",18,"#ED4C50",0.652407459234497,0.0796064056254171
"X1188","L5 PT_1",7,"#0000FF",0.628267447190955,0.0183566926788888
"X1189","L6 PT",11,"#74CAFF",0.943563638073557,0.251707439164695
"X1190","L6 PT",11,"#74CAFF",0.906969548539955,0.299014698590822
"X1191","L6 PT",11,"#74CAFF",0.933241380967575,0.123521627275322
"X1192","L6 PT",11,"#74CAFF",0.9784879380066,0.32313236862593
"X1193","L6 PT",11,"#74CAFF",0.899960064460662,0.259824091157688
"X1194","L6 IT_2",10,"#5100FF",0.841765508811071,0.114340376377202
"X1195","L6 PT",11,"#74CAFF",0.951726165812019,0.254658697014132
"X1196","L6 IT_2",10,"#5100FF",0.910248026191809,0.077032763950835
"X1197","Sst_4",26,"#FFFF00",0.838817942135483,0.017539712722183
"X1198","L6 IT_1",9,"#96E32C",0.803576708305391,0.00320427376736421
"X1199","L6 IT_2",10,"#5100FF",0.831471264948058,0.136983852027579
"X1200","L6b",12,"#336D99",0.840912097991075,0.0852306600756413
"X1201","L6 PT",11,"#74CAFF",0.961920129607139,0.276976555189832
"X1202","Pvalb_2",18,"#ED4C50",0.925322970458133,0.06698260420744
"X1203","L6 PT",11,"#74CAFF",0.80951456075626,0.0821779440231127
"X1204","L6 IT_1",9,"#96E32C",0.9157799503702,0.0275016544867248
"X1205","L5 IT",5,"#00FF00",0.898649259521287,0.187325918831534
"X1206","L6 PT",11,"#74CAFF",0.942269110496282,0.301050525305219
"X1207","L6b",12,"#336D99",0.881087353678664,0.10582676349693
"X1208","L6 PT",11,"#74CAFF",0.971705393247057,0.253390578241922
"X1209","Pvalb_2",18,"#ED4C50",0.929416839788785,0.0694774608984515
"X1210","L6 PT",11,"#74CAFF",0.94981716411327,0.204822337260818
"X1211","L6 PT",11,"#74CAFF",0.849190578726179,0.223444152987898
"X1212","L6 PT",11,"#74CAFF",0.788869264607941,0.2505033052449
"X1213","L6 PT",11,"#74CAFF",0.928014563163845,0.154129941606323
"X1214","L6 PT",11,"#74CAFF",0.974809229117486,0.271488877445261
"X1215","L6 IT_1",9,"#96E32C",0.960237374314525,0.0995909060245339
"X1216","L6 PT",11,"#74CAFF",0.904718096767083,0.142272029189139
"X1217","L6 PT",11,"#74CAFF",0.973937326392316,0.297575392644138
"X1218","L6 PT",11,"#74CAFF",0.887772648446861,0.21962123175721
"X1219","L6 IT_1",9,"#96E32C",0.919578824319384,0.0378869043307887
"X1220","L6b",12,"#336D99",0.877060900542186,0.0374554217081376
"X1221","L6 IT_1",9,"#96E32C",0.603951334412955,0.0293596025523346
"X1222","Lamp5_2",14,"#FFA388",0.817199948571161,0.150382345442025
"X1223","L6 PT",11,"#74CAFF",0.950911442669906,0.262502749406203
"X1224","L6b",12,"#336D99",0.770070957701057,0.0104937019483297
"X1225","L6 PT",11,"#74CAFF",0.972564827792331,0.323269305877342
"X1226","L6 PT",11,"#74CAFF",0.985633109746287,0.303035056938344
"X1227","L6 PT",11,"#74CAFF",0.926418132125064,0.228061012742179
"X1228","L6 PT",11,"#74CAFF",0.946848269456351,0.237240296336737
"X1229","L6 IT_1",9,"#96E32C",0.946420966407281,0.223727759888229
"X1230","L6 IT_1",9,"#96E32C",0.776368598274311,0.0296162174992466
"X1231","L6 PT",11,"#74CAFF",0.87457014140353,0.277954384819535
"X1232","L6 PT",11,"#74CAFF",0.830563983091367,0.0942424387872164
"X1233","VLMC",32,"#6B8059",0.76163315816616,0.218114328714856
"X1234","L6 PT",11,"#74CAFF",0.96393436588344,0.285535496062382
"X1235","L6 PT",11,"#74CAFF",0.924607368563354,0.245629334339686
"X1236","Pvalb_2",18,"#ED4C50",0.825029130930069,0.0599930225112102
"X1237","L6b",12,"#336D99",0.850827258001032,0.158663662498763
"X1238","L6 PT",11,"#74CAFF",0.819725728360154,0.0891362949274918
"X1239","L6 IT_1",9,"#96E32C",0.949706811268494,0.178668213906508
"X1240","L5 NP",6,"#008F39",0.814916271087612,0.129318342064066
"X1241","L6 PT",11,"#74CAFF",0.837671208577735,0.266512855787348
"X1242","Pvalb_3",19,"#D6221D",0.783036994091069,0.0262954432803352
"X1243","L6b",12,"#336D99",0.935506803221885,0.174435214403925
"X1244","L6 PT",11,"#74CAFF",0.962005934436347,0.231374732426546
"X1245","L6 PT",11,"#74CAFF",0.734375147869437,0.0446746611869433
"X1246","L5 NP",6,"#008F39",0.716676316790267,0.0403276038338097
"X1247","L6b",12,"#336D99",0.764286890191281,0.147443038472687
"X1248","L6 PT",11,"#74CAFF",0.966980540471882,0.25557450996668
"X1249","L6 PT",11,"#74CAFF",0.8897741316101,0.218553705072462
"X1250","L6 PT",11,"#74CAFF",0.972199132395285,0.265040586654828
"X1251","L6b",12,"#336D99",0.749514936652694,0.0219485321104498
"X1252","L6b",12,"#336D99",0.787521004649923,0.202111588932525
"X1253","L6 PT",11,"#74CAFF",0.807823888874982,0.097662784339634
"X1254","L6 PT",11,"#74CAFF",0.972620244779101,0.272385114641078
"X1255","L6 IT_1",9,"#96E32C",0.862818484105295,0.0498190683080122
"X1256","L6 PT",11,"#74CAFF",0.869886798104669,0.0896211302036228
"X1257","Vip_3",30,"#FF4DC1",0.829406284081305,0.0938826913884941
"X1258","L6 PT",11,"#74CAFF",0.949595322691444,0.254445045833591
"X1259","L6 IT_1",9,"#96E32C",0.784902255036152,0.0598455215791464
"X1260","L6 IT_1",9,"#96E32C",0.91922092741852,0.1257383639884
"X1261","L6 PT",11,"#74CAFF",0.962251521970014,0.320313002985224
"X1262","L6 PT",11,"#74CAFF",0.977472582573705,0.285201787061946
"X1263","L6 IT_1",9,"#96E32C",0.963461102722105,0.151477717501462
"X1264","L6 PT",11,"#74CAFF",0.982023436015389,0.29544974641274
"X1265","L6 IT_1",9,"#96E32C",0.915883732201172,0.0192210512434134
"X1266","L6 PT",11,"#74CAFF",0.86563605955714,0.0891851671109024
"X1267","L6 PT",11,"#74CAFF",0.965774887026132,0.270265544320459
"X1268","L6 PT",11,"#74CAFF",0.966122414310248,0.256771384283169
"X1269","L6 PT",11,"#74CAFF",0.968303971312544,0.280328797789569
"X1270","L6 IT_1",9,"#96E32C",0.910846033434958,0.107889888654354
"X1271","L6b",12,"#336D99",0.49760432415438,0.0506666290962111
"X1272","L6 PT",11,"#74CAFF",0.978012333298092,0.311360757070483
"X1273","L6 PT",11,"#74CAFF",0.888922838425343,0.0604437411404924
"X1274","L6 IT_2",10,"#5100FF",0.969723507512594,0.197360656685703
"X1275","Pvalb_3",19,"#D6221D",0.838190173252853,0.0309748256463169
"X1276","L6 IT_1",9,"#96E32C",0.941447617506224,0.0675758278136432
"X1277","L6b",12,"#336D99",0.924987214040193,0.187483115939924
"X1278","L6 PT",11,"#74CAFF",0.98279876788787,0.299722782862341
"X1279","L6 PT",11,"#74CAFF",0.852390342367953,0.0644959700677598
"X1280","L6 PT",11,"#74CAFF",0.967282117941331,0.250338101449311
"X1281","L6 PT",11,"#74CAFF",0.922617551023354,0.222697396713391
"X1282","L6 IT_1",9,"#96E32C",0.961349881448379,0.104680442082215
"X1283","L6 PT",11,"#74CAFF",0.884195118423293,0.213582764773019
"X1284","L6 PT",11,"#74CAFF",0.956059576661946,0.216177869721953
"X1285","L5 NP",6,"#008F39",0.879910522754362,0.182865544274182
"X1286","L6 IT_1",9,"#96E32C",0.914823682371313,0.0329290788546103
"X1287","L6 PT",11,"#74CAFF",0.954708646513904,0.28282350176183
"X1288","L6 PT",11,"#74CAFF",0.956917866657987,0.227336006321426
"X1289","L6 PT",11,"#74CAFF",0.983496585978637,0.316011486284606
"X1290","L6 PT",11,"#74CAFF",0.932311974266665,0.257349257904884
"X1291","L6 IT_1",9,"#96E32C",0.670928321124622,0.0142979274399349
"X1292","L6 PT",11,"#74CAFF",0.932700159437348,0.292573031735608
"X1293","L6 PT",11,"#74CAFF",0.957526751870634,0.250465671045751
"X1294","L6 PT",11,"#74CAFF",0.969659140249785,0.266589732551435
"X1295","L6b",12,"#336D99",0.963162804148399,0.218359704500773
"X1296","L6 IT_1",9,"#96E32C",0.522498171319541,0.0621442538718228
"X1297","L6 PT",11,"#74CAFF",0.960551760659799,0.242444332939323
"X1298","Pvalb_2",18,"#ED4C50",0.848703904751259,0.00654389898552366
"X1299","L6 IT_1",9,"#96E32C",0.91613882343207,0.141715155851751
"X1300","L6 PT",11,"#74CAFF",0.974792004819507,0.334831067945324
"X1301","L6 PT",11,"#74CAFF",0.962116082268904,0.26650207330277
"X1302","L6 IT_1",9,"#96E32C",0.926272530005711,0.0573072433377086
"X1303","L6 PT",11,"#74CAFF",0.8842468180222,0.214115556273306
"X1304","L6 PT",11,"#74CAFF",0.983634577099168,0.319621309801207
"X1305","L6 PT",11,"#74CAFF",0.973381908188268,0.276856931708648
"X1306","L6 PT",11,"#74CAFF",0.971487420170496,0.268700638094301
"X1307","Sncg_2",22,"#7A0099",0.831202738871342,0.213173528740338
"X1308","L6 PT",11,"#74CAFF",0.810672516987677,0.0433952419721558
"X1309","L6 PT",11,"#74CAFF",0.990336423099093,0.295410935403311
"X1310","L6 PT",11,"#74CAFF",0.983190693689786,0.347581928526623
"X1311","L6 PT",11,"#74CAFF",0.981781626914079,0.31755167441774
"X1312","L6 PT",11,"#74CAFF",0.920604301922237,0.168063029588376
"X1313","L6b",12,"#336D99",0.728763719981177,0.0825046637255608
"X1314","L6 PT",11,"#74CAFF",0.983979126489025,0.322309396733541
"X1315","Sst_2",24,"#FFDF11",0.725145101989231,0.0961141380736917
"X1316","L6 PT",11,"#74CAFF",0.943623631363842,0.340024947599429
"X1317","L5 IT",5,"#00FF00",0.756166208577861,0.0582147388094556
"X1318","L6 PT",11,"#74CAFF",0.965249717840102,0.264566387535292
"X1319","L6 PT",11,"#74CAFF",0.94184325612578,0.253817807251717
"X1320","L6 IT_1",9,"#96E32C",0.912753388241226,0.0687188632954452
"X1321","L6 PT",11,"#74CAFF",0.785328510702218,0.148088964664389
"X1322","L6 PT",11,"#74CAFF",0.897614306217484,0.162816630523847
"X1323","L6 PT",11,"#74CAFF",0.963258790831045,0.244492696806569
"X1324","L5 IT",5,"#00FF00",0.727418685776237,0.106284507713223
"X1325","L6 PT",11,"#74CAFF",0.984651883978016,0.327853422668537
"X1326","Pvalb_2",18,"#ED4C50",0.938774664605103,0.130501568338112
"X1327","L6 IT_1",9,"#96E32C",0.718470156077409,0.0358121818084843
"X1328","L6 IT_1",9,"#96E32C",0.972767478325878,0.149718930865754
"X1329","L6b",12,"#336D99",0.833228152535246,0.0241846761847893
"X1330","L6 PT",11,"#74CAFF",0.975929346066796,0.356078065868163
"X1331","L6 IT_1",9,"#96E32C",0.928282830247357,0.0695212272924172
"X1332","L6 PT",11,"#74CAFF",0.955434620378724,0.219499962159199
"X1333","L6 PT",11,"#74CAFF",0.95316320177092,0.22863046069689
"X1334","Astro",1,"#665C47",0.784672305391271,0.390410106165541
"X1335","L6 IT_1",9,"#96E32C",0.504387397164331,0.0327305280318061
"X1336","L6 PT",11,"#74CAFF",0.856693792241748,0.069118314058817
"X1337","L6 IT_2",10,"#5100FF",0.968674741304101,0.187599083081995
"X1338","L6 PT",11,"#74CAFF",0.886734035777355,0.214706360811797
"X1339","L6 PT",11,"#74CAFF",0.760666909541981,0.0703774150485514
"X1340","L6 PT",11,"#74CAFF",0.863281692232469,0.391431925845578
"X1341","L6 PT",11,"#74CAFF",0.943695245038875,0.279015761550099
"X1342","L6 IT_1",9,"#96E32C",0.902231216592026,0.0227288523050899
"X1343","Sncg_1",21,"#A700FF",0.465506422719815,0.0481052257102376
"X1344","Sst_1",23,"#802600",0.838728163811118,0.00426524799858108
"X1345","L6b",12,"#336D99",0.828619158388084,0.126270566552075
"X1346","L6 IT_1",9,"#96E32C",0.921693715862138,0.0470265869898681
"X1347","L6b",12,"#336D99",0.687390606692925,0.110760037524488
"X1348","VLMC",32,"#6B8059",0.40464862632348,0.0225613141442136
"X1349","L6 PT",11,"#74CAFF",0.972077614470964,0.297777685671416
"X1350","L6 IT_1",9,"#96E32C",0.961687672121501,0.122503271309334
"X1351","L6 PT",11,"#74CAFF",0.890316547732754,0.225994237731126
"X1352","Vip_4",31,"#756FB3",0.499132624618059,0.00377830834282344
"X1353","Sst_2",24,"#FFDF11",0.81352741843811,0.058233817114495
"X1354","L6 PT",11,"#74CAFF",0.986108399915998,0.317027372946256
"X1355","L6 PT",11,"#74CAFF",0.891152721167884,0.22814063607134
"X1356","Astro",1,"#665C47",0.41753821563006,0.0279437127239369
"X1357","L6 IT_1",9,"#96E32C",0.941274592685598,0.140405023554927
"X1358","L6 PT",11,"#74CAFF",0.970872304555781,0.271751020034905
"X1359","L6 PT",11,"#74CAFF",0.954132285059921,0.26111460105942
"X1360","L6b",12,"#336D99",0.808306862479396,0.116184397158151
"X1361","L6 PT",11,"#74CAFF",0.665781699762575,0.153383390343692
"X1362","L6 IT_2",10,"#5100FF",0.845923002785588,0.16300348976661
"X1363","L6 IT_1",9,"#96E32C",0.829057817574155,0.0972385941762299
"X1364","L6 IT_1",9,"#96E32C",0.963104042992549,0.135322412733864
"X1365","L6 PT",11,"#74CAFF",0.972256379732649,0.291519341338668
"X1366","Pvalb_3",19,"#D6221D",0.619333500339687,0.0406474262918251
"X1367","L6 PT",11,"#74CAFF",0.956879194116583,0.272028094801899
"X1368","L6 PT",11,"#74CAFF",0.479386864291923,0.0804130712569369
"X1369","L6 IT_2",10,"#5100FF",0.643086445407897,0.0947097246021944
"X1370","L6 PT",11,"#74CAFF",0.956534052860746,0.231862615886035
"X1371","L6 PT",11,"#74CAFF",0.945454468281953,0.231161457315998
"X1372","Meis2",15,"#FF0000",0.608988464370156,0.090085565172201
"X1373","L6 PT",11,"#74CAFF",0.790344539132358,0.249071783680473
"X1374","L6 PT",11,"#74CAFF",0.73195359101036,0.0301354157388015
"X1375","L6 IT_1",9,"#96E32C",0.926402635655568,0.0743056456595408
"X1376","L6 PT",11,"#74CAFF",0.890531806085994,0.229090107217997
"X1377","VLMC",32,"#6B8059",0.736534924920194,0.18718411610797
"X1378","VLMC",32,"#6B8059",0.409311164478417,0.112860992785715
"X1379","L6 PT",11,"#74CAFF",0.887589014138817,0.214992925882747
"X1380","L2/3 IT",3,"#7AE6AB",0.490680314300044,0.0651981694536104
"X1381","L6 PT",11,"#74CAFF",0.972660825977167,0.259869641051495
"X1382","L6 PT",11,"#74CAFF",0.979901379664229,0.301288852748778
"X1383","L6 PT",11,"#74CAFF",0.762362523925773,0.0835543905704481
"X1384","L6 PT",11,"#74CAFF",0.827806831198922,0.072413832253596
"X1385","L6 PT",11,"#74CAFF",0.554226922217355,0.120979107513725
"X1386","Meis2",15,"#FF0000",0.608988464370156,0.090085565172201
"X1387","L6 PT",11,"#74CAFF",0.943171748705419,0.212185634377764
"X1388","Lamp5_2",14,"#FFA388",0.499866796677573,0.016893566101824
"X1389","L6 PT",11,"#74CAFF",0.860083341131057,0.0716525779416293
"X1390","L6b",12,"#336D99",0.739732230862159,0.0168328524367413
"X1391","L6 IT_1",9,"#96E32C",0.920907661871559,0.041374569594362
"X1392","L6 PT",11,"#74CAFF",0.98370955428547,0.291426092722901
"X1393","L6 PT",11,"#74CAFF",0.981792752325097,0.314146221714533
"X1394","L6 PT",11,"#74CAFF",0.980555443862579,0.359806729177955
"X1395","L6 PT",11,"#74CAFF",0.843684572159693,0.292887399533608
"X1396","L6 PT",11,"#74CAFF",0.984914906854152,0.31196471105943
"X1397","L6 PT",11,"#74CAFF",0.836943980976736,0.212957147415746
"X1398","L6 IT_2",10,"#5100FF",0.966573224722462,0.1787731924518
"X1399","Pvalb_2",18,"#ED4C50",0.533485341071962,0.0327824036793717
"X1400","L6 IT_1",9,"#96E32C",0.917159176122437,0.0357299961326075
"X1401","L6 PT",11,"#74CAFF",0.951813378020404,0.229300754777178
"X1402","L6 PT",11,"#74CAFF",0.976614193504068,0.283174639042526
"X1403","L6 IT_1",9,"#96E32C",0.756353820862209,0.151382886036219
"X1404","L6 IT_1",9,"#96E32C",0.963834616046421,0.118807612277601
"X1405","L6 PT",11,"#74CAFF",0.73641424117808,0.284758457580018
"X1406","L6 PT",11,"#74CAFF",0.98452733362642,0.316429011922852
"X1407","Pvalb_3",19,"#D6221D",0.888486246822005,0.00127782743098681
"X1408","L6 PT",11,"#74CAFF",0.890279653710215,0.230996452535858
"X1409","L6 PT",11,"#74CAFF",0.6037968165715,0.009746991197774
"X1410","L6 IT_1",9,"#96E32C",0.792953516910478,0.0873307069529073
"X1411","L6 PT",11,"#74CAFF",0.969339214254624,0.295337234809586
"X1412","L6 PT",11,"#74CAFF",0.978331124011249,0.30929109430839
"X1413","L6 PT",11,"#74CAFF",0.977738186607961,0.307947747077565
"X1414","L6 PT",11,"#74CAFF",0.979121282495149,0.332068373491875
"X1415","L6b",12,"#336D99",0.685719804744794,0.0187530898662127
"X1416","Sst_2",24,"#FFDF11",0.804219838828157,0.068516198493441
"X1417","L6 IT_2",10,"#5100FF",0.449914206598365,0.0115347192000073
"X1418","L6 PT",11,"#74CAFF",0.857239011191537,0.127068793333015
"X1419","L6 IT_2",10,"#5100FF",0.656650642918015,0.0518578364452741
"X1420","L6 PT",11,"#74CAFF",0.978148135167531,0.297843572984172
"X1421","L6 IT_1",9,"#96E32C",0.796202992550944,0.0847971123630266
"X1422","L6 PT",11,"#74CAFF",0.849906223236101,0.0543557091112267
"X1423","L6 PT",11,"#74CAFF",0.888584608338054,0.229353578811747
"X1424","Pvalb_3",19,"#D6221D",0.903860600730109,0.0879188831288318
